user_id,age,gender,country,premium_user,subscription_months,monthly_subscription_fee,payment_method,daily_listening_hours,songs_played_per_day,session_duration,listening_days_per_week,skip_rate,playlist_count,liked_songs,search_frequency,shares_per_month,followed_artists,last_active_days,device_type,notifications_clicked,ads_clicked,monthly_spending,premium_renewals,lifetime_value,engagement_score,retention_score,satisfaction_score,churn,engagement_index,music_addiction_score,loyalty_score,user_value_score,churn_risk_score
4656,18,Male,Japan,1,2,14.99,Credit Card,0.76,148,208.5,7,17.25,35,430,48,22,118,29,Desktop,62,30,14.99,11,29.98,35.3,0.0,95.17,0,45.266898954703834,34.241946384320784,15.525057442712539,80.46781119608053,79.83799058084772
4657,56,Female,India,0,0,0.0,Free Plan,1.34,170,13.89,4,14.59,22,755,77,6,68,20,Mobile,44,46,0.0,0,0.0,35.35,0.97,99.41,0,40.07247386759582,32.44925033165627,0.3011861143886232,0.0,67.55604395604395
4658,24,Female,Germany,1,12,9.99,Google Pay,0.31,49,127.29,7,43.04,39,1608,68,1,105,27,Mobile,78,13,9.99,10,119.88,43.93,0.0,80.03,0,52.52543554006969,11.703837200570701,23.59808731292306,68.59300483852753,82.72025117739403
4659,31,Other,South Korea,1,6,14.99,UPI,7.97,60,111.26,4,84.76,40,1596,94,25,28,5,Web Player,87,22,14.99,21,89.94,100.0,67.07,97.47,0,55.98745644599303,73.90853795899977,52.49642923678818,82.20400575642893,37.470015698587126
4660,37,Female,Australia,1,41,14.99,Debit Card,0.92,178,17.94,7,81.74,38,4316,79,20,149,20,Desktop,8,22,14.99,16,614.59,78.81,24.29,63.73,1,65.45087108013938,30.489349453080028,65.60578774141464,97.39570815947741,71.64270015698587
4661,49,Other,Germany,1,4,4.99,UPI,1.7,16,226.25,1,83.84,37,2636,56,14,215,1,Mobile,82,46,4.99,17,19.96,72.61,45.96,66.58,0,65.99163763066203,22.835473454982356,39.11072470968143,51.22179335346731,42.283202511773936
4662,43,Male,Germany,1,27,14.99,Apple Pay,7.36,122,203.4,7,37.43,30,1805,67,10,28,24,Desktop,32,20,14.99,8,404.73,100.0,52.77,100.0,0,42.66759581881533,82.94660959675603,51.47177544556916,91.31902719825801,53.93343799058085
4663,44,Female,UK,1,43,9.99,Debit Card,0.25,133,37.51,5,15.46,39,970,87,24,185,12,Desktop,40,2,9.99,21,429.57,40.95,18.31,93.52,0,68.03205574912893,19.344196640885084,71.82202074147675,77.56035129273525,51.579905808477235
4664,30,Male,South Korea,0,0,0.0,Free Plan,0.25,146,210.8,6,19.0,38,2672,73,23,33,23,Web Player,24,14,0.0,0,0.0,49.87,9.67,91.75,1,44.75958188153311,29.97171535130535,3.0025461094206047,0.0,67.87629513343798
4665,59,Male,Japan,1,24,4.99,PayPal,7.14,175,117.45,3,82.22,43,85,74,13,176,22,Web Player,28,24,4.99,23,119.76,100.0,42.33,94.59,0,69.9121951219512,84.84143075267203,64.06570204309755,54.11159017005789,65.9497645211931
4666,21,Male,UK,1,47,4.99,Credit Card,1.21,119,11.25,6,80.49,35,2441,8,23,32,19,Desktop,34,30,4.99,18,234.53,55.61,2.96,65.81,1,25.310104529616723,23.616430126905456,67.055828106564,57.434856509137035,79.68351648351647
4667,31,Female,UK,1,28,14.99,Debit Card,0.93,158,199.95,2,90.45,11,4922,31,18,266,27,Web Player,44,14,14.99,21,419.72,77.32,9.68,59.42,0,54.17839721254356,36.67742985156817,55.16984412842327,91.75307583834513,87.39591836734694
4668,25,Female,France,0,0,0.0,Free Plan,1.73,135,184.63,1,90.43,32,2655,95,5,240,29,Mobile,58,28,0.0,0,0.0,71.85,1.22,63.43,1,77.61114982578398,38.86410853295287,0.3788114016021859,0.0,93.24583987441129
4669,34,Female,UK,1,23,9.99,UPI,1.63,117,50.91,4,22.96,21,3074,11,10,267,1,Desktop,83,0,9.99,8,229.77,70.89,62.5,96.67,0,52.32752613240418,28.66561537883908,50.76693783767,71.77496648356899,22.01444270015698
4670,55,Female,Germany,1,15,9.99,Credit Card,4.79,149,133.73,7,24.41,21,1679,44,28,267,8,Desktop,3,37,9.99,16,149.85,88.54,69.22,100.0,0,62.22439024390244,62.92858751971164,55.33751474880457,69.46081255990248,26.843328100470952
4671,27,Other,Canada,0,0,0.0,Free Plan,7.64,74,152.18,3,44.86,2,1452,23,4,204,14,Mobile,38,34,0.0,0,0.0,100.0,65.54,100.0,0,39.06480836236934,75.41638507171284,20.350245295907595,0.0,39.23139717425431
4672,35,Other,Canada,0,0,0.0,Free Plan,5.72,45,168.5,2,5.21,9,2405,56,5,76,14,Web Player,12,34,0.0,0,0.0,89.55,66.99,100.0,0,34.048780487804876,56.499211534129316,20.800471961746254,0.0,30.129356357927783
4673,18,Male,Australia,0,0,0.0,Free Plan,3.65,18,100.76,7,63.1,26,39,34,25,94,26,Mobile,48,10,0.0,0,0.0,54.59,0.0,86.7,1,34.873867595818815,32.47277915446422,0.0,0.0,85.16420722135007
4674,33,Female,India,0,0,0.0,Free Plan,7.18,97,204.57,5,86.99,30,4721,74,26,180,15,Tablet,77,8,0.0,0,0.0,100.0,51.4,92.41,0,69.7170731707317,77.8088157993542,15.959759051108488,0.0,55.508948194662466
4675,45,Female,Japan,0,0,0.0,Free Plan,0.87,199,130.63,1,87.78,43,3403,88,20,35,5,Web Player,52,19,0.0,0,0.0,65.98,32.15,60.46,1,53.54425087108012,38.884133063002174,9.982611935664162,0.0,53.464992150706436
4676,37,Other,Japan,0,0,0.0,Free Plan,5.82,52,128.15,1,25.39,36,2809,93,18,171,23,Web Player,55,49,0.0,0,0.0,100.0,57.88,100.0,0,73.30174216027875,56.33150609496633,17.971806495684035,0.0,48.048979591836726
4677,55,Other,Brazil,1,45,9.99,Credit Card,4.8,27,64.14,3,77.34,46,3453,33,6,265,24,Desktop,29,16,9.99,17,449.55,100.0,40.8,85.33,1,75.29756097560976,41.20247302946108,75.70018009066634,78.1388897736519,67.71616954474096
4678,52,Male,France,0,0,0.0,Free Plan,2.3,20,55.88,5,12.28,14,1207,81,4,127,0,Mobile,2,48,0.0,0,0.0,48.42,44.74,100.0,0,46.383275261324044,19.713148607043628,13.891821399739179,0.0,26.47409733124018
4679,38,Female,Japan,0,0,0.0,Free Plan,3.63,133,72.37,6,47.99,22,2567,57,15,87,26,Desktop,6,24,0.0,0,0.0,77.32,23.92,94.16,0,41.586062717770034,48.16249906135015,7.4271874805936795,0.0,71.00408163265305
4680,43,Female,India,1,9,14.99,PayPal,0.84,144,168.73,2,96.03,46,3983,48,17,212,15,Tablet,4,43,14.99,8,134.91,81.83,30.52,56.19,0,69.5191637630662,32.29105654426672,27.79606284543253,83.50615167669024,66.61726844583987
4681,38,Other,South Korea,0,0,0.0,Free Plan,2.0,93,212.99,2,63.29,30,4041,50,23,288,8,Web Player,47,13,0.0,0,0.0,89.81,58.82,78.36,0,72.8,36.13876999324172,18.26367757560703,0.0,39.71491365777079
4682,25,Female,South Korea,1,14,9.99,UPI,7.21,102,158.46,5,54.49,27,3619,99,8,235,2,Tablet,81,16,9.99,17,139.86,100.0,80.65,100.0,0,81.16794425087109,76.49170233536083,59.19704402906291,69.17154331944417,21.83547880690738
4683,37,Female,UK,0,0,0.0,Free Plan,6.18,152,196.85,7,76.73,32,1202,57,10,116,22,Desktop,98,44,0.0,0,0.0,95.62,39.6,92.53,0,51.43275261324042,77.6726489950189,12.295845494628331,0.0,65.97802197802197
4684,27,Female,India,0,0,0.0,Free Plan,7.99,166,135.06,7,20.52,25,3242,19,7,257,17,Desktop,26,33,0.0,0,0.0,100.0,68.34,100.0,0,60.94634146341463,91.17969512653,21.2196485126995,0.0,36.00627943485086
4685,38,Other,France,1,1,9.99,Apple Pay,5.19,78,120.47,5,62.41,49,1525,27,29,81,9,Desktop,57,18,9.99,20,9.99,95.7,63.48,94.75,1,47.29198606271776,54.80563690520888,45.48220828417065,65.41104319348608,38.546938775510206
4686,42,Other,Japan,1,20,9.99,Google Pay,3.23,152,13.37,2,4.61,18,2736,66,29,210,20,Tablet,77,30,9.99,20,199.8,79.16,47.78,100.0,0,58.90871080139374,44.858451603213936,58.305905731851205,70.90715876219404,44.8502354788069
4687,41,Male,France,1,47,9.99,Credit Card,3.4,173,204.41,5,44.45,26,1108,66,16,269,10,Desktop,40,41,9.99,11,469.53,71.53,43.2,94.78,0,69.46480836236934,58.937698680884075,70.85636216854002,78.71742825456852,44.694505494505485
4688,27,Male,Brazil,1,45,14.99,Google Pay,3.16,24,98.62,7,67.25,25,3618,92,24,138,5,Mobile,44,21,14.99,21,674.55,87.18,59.51,82.17,0,61.19442508710801,29.341943881254544,86.47767496739738,99.1319027198258,37.05557299843014
4689,28,Other,France,0,0,0.0,Free Plan,6.45,113,223.3,5,65.85,49,2863,83,22,1,14,Tablet,6,40,0.0,0,0.0,100.0,59.25,99.33,0,54.67038327526132,75.30224525043178,18.397193069614357,0.0,46.47849293563579
4690,36,Male,South Korea,1,36,4.99,UPI,5.89,133,61.69,1,85.74,8,4294,91,28,143,9,Web Player,73,45,4.99,8,179.64,100.0,60.78,86.58,0,55.36027874564461,65.73001927361017,62.342420666956464,55.84546826001222,44.71459968602826
4691,36,Male,India,0,0,0.0,Free Plan,1.42,160,30.06,5,96.99,35,3215,67,14,22,2,Desktop,84,23,0.0,0,0.0,64.95,32.85,58.61,1,41.616724738675956,32.397687166779306,10.199962739862139,0.0,51.92025117739403
4692,20,Other,France,1,34,9.99,Debit Card,2.59,68,73.65,3,62.8,48,1418,77,8,47,5,Mobile,53,34,9.99,1,339.66,66.43,40.09,81.55,0,53.60975609756097,30.134414657956,45.36111283611749,74.95692812861044,44.641130298273154
4693,35,Other,UK,0,0,0.0,Free Plan,0.41,7,178.88,5,12.21,6,4662,74,15,91,27,Web Player,42,45,0.0,0,0.0,58.27,14.11,95.94,1,38.18954703832753,8.77975520012015,4.381171210333478,0.0,68.74536891679747
4694,34,Other,France,1,21,9.99,Google Pay,0.33,177,35.78,3,64.29,44,1449,92,4,29,0,Web Player,78,4,9.99,5,209.79,41.24,21.95,69.5,0,51.20557491289199,26.506470426272188,32.58709557225362,71.19642800265237,47.59497645211931
4695,46,Female,South Korea,1,27,4.99,PayPal,6.92,14,160.83,2,43.4,31,2390,82,22,277,29,Desktop,18,21,4.99,0,134.73,100.0,43.48,100.0,1,82.55749128919861,61.07131235763811,38.651183009377135,54.54505969254646,64.62919937205652
4696,43,Male,Canada,0,0,0.0,Free Plan,6.89,134,135.46,1,8.08,35,565,24,8,189,24,Web Player,62,14,0.0,0,0.0,100.0,61.58,100.0,1,53.786759581881526,77.58303922304823,19.120660746444763,0.0,43.79529042386186
4697,43,Female,Germany,1,21,9.99,PayPal,6.67,109,18.09,5,71.21,46,4992,34,23,271,14,Tablet,4,9,9.99,21,209.79,100.0,57.64,97.75,0,80.1212543554007,66.19058346474431,63.54095510153387,71.19642800265237,48.33029827315541
4698,32,Male,South Korea,1,26,9.99,Apple Pay,2.52,164,103.18,6,92.21,10,3415,79,15,214,27,Web Player,52,35,9.99,4,259.74,75.05,6.89,66.5,0,58.98257839721255,45.46970038296913,31.326460907905357,72.64277420494393,88.99905808477236
4699,30,Female,France,1,24,4.99,Credit Card,2.13,123,51.08,1,13.71,33,2909,95,9,30,2,Tablet,26,26,4.99,22,119.76,68.39,61.28,100.0,0,49.58885017421603,33.58013566619108,68.7076942184686,54.11159017005789,21.643956043956038
4700,21,Other,India,0,0,0.0,Free Plan,0.51,127,82.63,7,32.13,12,283,23,29,277,21,Web Player,74,7,0.0,0,0.0,27.78,0.0,86.48,1,47.22229965156795,22.784410903356616,0.0,0.0,74.47284144427002
4701,29,Male,France,0,0,0.0,Free Plan,4.83,113,98.67,2,23.1,5,1955,44,14,270,29,Desktop,63,43,0.0,0,0.0,83.85,33.42,100.0,0,54.140766550522656,56.08720682836476,10.37694839470906,0.0,64.71711145996859
4702,41,Other,Japan,1,7,4.99,Google Pay,5.53,32,96.67,2,66.16,47,3178,94,20,21,12,Web Player,46,24,4.99,21,34.93,100.0,62.15,94.57,0,59.07874564459931,49.42905058696903,51.90026703098801,51.65526287595591,43.13406593406593
4703,37,Male,Germany,1,42,9.99,Apple Pay,1.43,80,223.3,4,94.77,21,395,26,18,238,24,Desktop,98,43,9.99,11,419.58,40.65,0.0,59.77,0,48.56585365853659,30.136917724212157,52.78519530522263,77.27108205227695,92.3579277864992
4704,25,Other,Brazil,1,24,14.99,PayPal,4.43,14,44.87,5,56.8,48,2096,75,0,86,13,Tablet,52,36,14.99,21,359.76,93.56,57.02,93.75,0,60.971428571428575,35.32176916722985,66.1429547289325,90.01688127799672,44.45839874411302
4705,19,Male,UK,1,22,4.99,PayPal,1.74,74,198.81,6,4.01,26,196,82,8,0,13,Mobile,38,9,4.99,16,109.78,32.36,11.66,100.0,0,33.77421602787457,30.492853745838648,43.985592746693165,53.82261048839884,53.12653061224489
4706,31,Female,France,1,19,9.99,Credit Card,0.52,118,209.44,6,71.75,38,2940,16,8,124,10,Mobile,17,44,9.99,13,189.81,59.8,23.27,66.72,0,42.15331010452962,27.86112988410803,41.06998695895175,70.61788952173573,59.28226059654631
4707,52,Other,Brazil,0,0,0.0,Free Plan,2.55,102,59.65,1,91.69,45,2783,7,15,20,15,Mobile,88,38,0.0,0,0.0,76.83,26.82,66.91,1,30.53101045296167,34.21941878801532,8.327640812271007,0.0,67.31679748822606
4708,21,Other,Japan,1,35,14.99,Credit Card,6.47,71,168.29,5,69.09,29,1278,26,28,29,3,Tablet,22,36,14.99,17,524.65,93.43,68.2,97.81,0,29.34216027874565,66.40084103026209,74.89287710364529,94.79141631895482,31.49262166405023
4709,54,Other,Germany,1,14,14.99,Apple Pay,4.95,119,61.66,6,23.54,24,360,45,24,285,19,Tablet,0,14,14.99,20,209.86,79.35,43.79,100.0,0,64.97979094076655,56.09671848013817,51.47798546854623,85.67639487712573,49.578021978021965
4710,28,Female,South Korea,1,9,4.99,Debit Card,5.91,126,219.48,7,82.38,11,544,95,18,132,5,Mobile,55,16,4.99,6,44.91,76.64,44.43,88.36,0,51.404878048780475,72.7381041776176,29.631124635161154,51.94424255761496,46.914285714285704
4711,20,Other,France,1,21,4.99,UPI,7.41,110,94.85,5,7.88,43,216,1,11,142,6,Tablet,39,46,4.99,11,104.79,100.0,88.64,100.0,0,45.233449477351925,76.1107356511727,60.746444761845616,53.67812064756931,12.64301412872841
4712,41,Female,Australia,0,0,0.0,Free Plan,1.64,135,179.9,2,73.04,32,144,31,11,212,1,Desktop,38,16,0.0,0,0.0,44.44,21.03,71.68,0,52.294076655052265,37.906435383344586,6.529839160404894,0.0,50.93563579277864
4713,51,Other,India,1,45,14.99,Google Pay,1.22,119,108.55,1,6.71,23,2791,51,1,188,26,Desktop,86,32,14.99,1,674.55,61.01,20.0,100.0,0,52.844599303135894,28.567495181597458,49.36968266782587,99.1319027198258,63.914599686028254
4714,20,Other,France,1,17,4.99,Credit Card,4.25,77,102.74,1,92.34,15,319,87,4,167,25,Tablet,22,38,4.99,6,84.83,61.54,0.0,75.08,1,54.58118466898956,46.238642336862654,23.287586164068806,53.10016128425119,90.37990580847725
4715,20,Female,South Korea,0,0,0.0,Free Plan,4.4,196,103.02,2,7.47,39,487,33,14,2,19,Tablet,45,21,0.0,0,0.0,68.47,37.73,100.0,0,30.271777003484317,65.32602437986533,11.715208346270881,0.0,48.81067503924646
4716,58,Female,France,0,0,0.0,Free Plan,3.19,29,103.13,7,62.81,33,1121,20,11,122,23,Tablet,78,20,0.0,0,0.0,65.71,12.37,84.55,1,39.89965156794425,30.558934695001376,3.840899211327082,0.0,76.04332810047096
4717,51,Other,Germany,0,0,0.0,Free Plan,2.53,49,73.83,4,48.37,37,2309,81,20,216,23,Web Player,38,46,0.0,0,0.0,77.69,28.68,88.47,1,73.33797909407667,26.809341443268004,8.905172949139912,0.0,65.79089481946625
4718,51,Female,France,1,37,9.99,PayPal,2.27,15,65.18,2,27.98,7,2843,83,27,255,24,Desktop,62,10,9.99,22,369.63,67.38,22.99,97.36,0,63.13310104529617,19.18750469324923,68.92815003415514,75.82473584998539,65.00659340659341
4719,35,Female,UK,1,15,14.99,UPI,7.88,92,52.33,2,11.11,7,12,73,18,157,29,Mobile,60,34,14.99,8,224.85,90.27,43.44,100.0,1,47.43275261324042,75.04342819954445,37.39675836800596,86.11044351721283,57.75321821036107
4720,42,Male,South Korea,1,46,14.99,Apple Pay,7.08,79,128.28,5,68.1,47,245,8,7,155,0,Web Player,7,36,14.99,17,689.54,100.0,79.57,100.0,0,50.99094076655053,70.48534454707016,88.6698130783084,99.56595135991292,23.081318681318674
4721,29,Male,Germany,0,0,0.0,Free Plan,3.49,193,13.04,7,15.82,28,2185,74,19,160,10,Mobile,76,15,0.0,0,0.0,78.75,59.0,100.0,0,59.194425087108,53.08202548121449,18.319567782400796,0.0,31.63579277864992
4722,55,Other,India,1,10,9.99,Apple Pay,4.87,53,91.35,5,2.75,0,741,16,1,48,15,Tablet,99,12,9.99,19,99.9,58.51,35.18,100.0,0,10.949128919860627,47.03011188706165,43.83655219524312,68.01446635761091,44.65306122448979
4723,22,Male,Canada,0,0,0.0,Free Plan,3.26,72,153.86,3,37.16,21,4351,92,4,128,21,Tablet,55,30,0.0,0,0.0,93.01,50.36,97.72,0,58.67595818815331,40.11714350078846,15.636837856300067,0.0,51.732496075353204
4724,20,Other,USA,1,24,4.99,Google Pay,5.69,89,198.66,4,74.9,12,4450,39,1,10,3,Mobile,39,29,4.99,12,119.76,100.0,73.03,91.0,0,24.609059233449482,64.37686165552803,59.93603676333602,54.11159017005789,30.610361067503927
4725,51,Other,India,1,46,9.99,Google Pay,2.01,6,78.79,2,83.71,3,316,48,13,99,26,Web Player,8,17,9.99,17,459.54,29.71,0.0,68.2,1,25.665505226480832,16.434632424720284,63.96323666397565,78.4281590141102,93.46562009419152
4726,28,Other,India,1,22,9.99,UPI,1.27,126,119.13,1,69.0,8,4536,14,10,261,25,Tablet,64,21,9.99,21,219.78,75.11,16.91,71.85,0,46.81672473867595,30.54892242997672,51.82574675526299,71.48569724311066,77.50392464678177
4727,22,Female,South Korea,1,12,4.99,UPI,4.02,5,60.25,2,86.09,30,4278,48,22,213,3,Mobile,54,9,4.99,9,59.88,100.0,69.67,77.05,0,63.809059233449474,31.456033641210485,43.98869775818171,52.37771208010354,34.475981161695444
4728,34,Female,Japan,0,0,0.0,Free Plan,7.93,188,58.09,1,52.51,44,3350,40,22,92,0,Tablet,17,6,0.0,0,0.0,100.0,84.25,100.0,0,54.496167247386765,90.14993366874423,26.159721790970625,0.0,17.69607535321821
4729,24,Female,South Korea,0,0,0.0,Free Plan,7.17,165,96.94,4,80.56,21,3103,24,16,135,0,Tablet,28,16,0.0,0,0.0,100.0,75.83,95.57,0,42.227177700348435,82.55312758128707,23.545302117617833,0.0,27.38524332810047
4730,19,Male,Brazil,1,31,9.99,Debit Card,7.89,14,159.52,4,9.5,14,747,20,11,90,29,Tablet,14,15,9.99,10,309.69,97.87,51.52,100.0,0,28.25644599303136,68.77524968085905,57.29367198658636,74.0891204072355,53.8574568288854
4731,55,Female,Australia,1,40,4.99,Apple Pay,6.84,162,153.96,2,97.8,38,196,63,15,35,14,Tablet,48,16,4.99,12,199.6,91.11,40.77,85.3,0,44.310801393728234,82.3138344471978,64.82332484630193,56.42342762333033,61.42229199372057
4732,21,Other,Japan,1,16,9.99,Apple Pay,2.82,15,37.58,3,34.55,46,4427,38,5,109,9,Tablet,35,12,9.99,7,159.84,100.0,76.14,96.82,0,54.650871080139375,22.211208730695102,47.23964478668571,69.7500818003608,27.0342229199372
4733,48,Male,Canada,0,0,0.0,Free Plan,1.84,150,8.08,2,67.63,36,3411,91,3,209,20,Tablet,61,14,0.0,0,0.0,80.96,30.67,75.39,0,75.55121951219512,33.15962053515557,9.52307023535987,0.0,65.82543171114598
4734,48,Other,France,1,40,4.99,Credit Card,6.82,43,64.58,5,58.87,44,923,3,22,289,22,Tablet,93,8,4.99,18,199.6,100.0,49.34,100.0,0,67.32822299651568,59.80726389827539,74.93634726448488,56.42342762333033,57.88383045525902
4735,28,Male,France,0,0,0.0,Free Plan,5.53,171,214.32,6,22.14,15,4889,79,28,139,4,Web Player,91,43,0.0,0,0.0,100.0,87.36,100.0,0,55.888501742160265,76.19433806412856,27.125380363907347,0.0,14.114913657770797
4736,56,Male,UK,0,0,0.0,Free Plan,7.87,23,31.44,3,24.79,45,1681,60,6,44,23,Mobile,45,16,0.0,0,0.0,100.0,58.06,100.0,0,51.5623693379791,63.554854697003826,18.0276967024778,0.0,47.841758241758235
4737,51,Other,France,1,11,9.99,Google Pay,3.64,175,191.89,7,41.01,11,539,92,13,295,2,Mobile,69,15,9.99,13,109.89,62.04,46.74,97.7,0,71.38118466898953,60.53365372581412,40.905421350058994,68.30373559806922,33.86373626373626
4738,46,Female,Canada,0,0,0.0,Free Plan,1.17,180,173.5,6,24.26,11,4803,84,1,84,29,Mobile,13,43,0.0,0,0.0,69.43,18.65,93.72,0,43.62090592334495,40.57971014492753,5.790846426131776,0.0,71.4568288854003
4739,54,Female,Germany,0,0,0.0,Free Plan,4.14,75,112.95,5,10.87,37,355,37,0,82,21,Tablet,29,12,0.0,0,0.0,67.55,32.79,100.0,1,41.020209059233444,45.56832119346198,10.181332670930882,0.0,53.843014128728406
4740,37,Male,Brazil,1,5,9.99,Credit Card,1.68,188,44.03,4,6.86,21,3047,84,20,30,0,Mobile,26,1,9.99,9,49.95,59.27,57.21,100.0,0,39.64878048780488,39.384746314234945,33.59932931751848,66.56812015531935,19.834850863422286
4741,18,Female,France,0,0,0.0,Free Plan,2.66,27,171.0,6,72.4,14,608,98,7,12,17,Tablet,70,19,0.0,0,0.0,40.28,0.0,77.1,1,34.56027874564461,29.411028509924662,0.0,0.0,77.99434850863423
4742,25,Other,UK,1,12,9.99,Google Pay,6.66,88,91.2,1,7.94,32,2228,70,2,21,6,Mobile,8,33,9.99,11,119.88,100.0,88.62,100.0,0,43.64738675958188,66.6166053415434,52.35670371980377,68.59300483852753,12.664364207221347
4743,50,Other,India,1,39,14.99,PayPal,1.95,124,126.95,2,42.84,9,1523,3,4,267,20,Tablet,15,16,14.99,7,584.61,52.58,9.73,88.33,0,41.513588850174216,36.08670621511351,48.04384276221821,96.52761087930321,69.73751962323391
4744,19,Male,Canada,1,7,14.99,Apple Pay,5.96,181,142.29,1,99.38,12,4331,58,11,238,20,Web Player,41,47,14.99,8,104.93,100.0,40.19,80.11,1,61.74216027874565,77.53447973767867,28.93560206172763,82.63805439651604,68.42009419152276
4745,25,Other,France,1,21,14.99,Apple Pay,6.59,180,134.82,2,74.13,25,33,89,1,37,13,Tablet,19,9,14.99,19,314.79,80.58,38.84,95.89,0,44.153310104529616,82.05651923606419,55.219524312239955,88.71473535773544,56.14945054945054
4746,19,Female,UK,1,9,14.99,Apple Pay,6.44,30,93.14,2,60.81,43,1212,0,15,199,25,Desktop,40,23,14.99,10,134.91,100.0,44.26,100.0,0,53.47595818815331,56.240895096493205,34.54635782152394,83.50615167669024,63.733751962323396
4747,47,Male,Germany,0,0,0.0,Free Plan,0.35,164,8.04,3,77.17,36,3345,7,26,209,8,Desktop,80,10,0.0,0,0.0,65.4,30.25,63.16,1,50.798606271777004,23.325573827939227,9.392659752841086,0.0,55.237048665620094
4748,22,Female,UK,1,30,4.99,PayPal,3.19,48,237.45,1,24.44,25,3212,88,11,172,15,Mobile,93,20,4.99,23,149.7,85.12,55.29,100.0,0,64.2773519163763,40.136667417586544,73.67881761162516,54.97852921503505,40.44521193092621
4749,22,Other,USA,0,0,0.0,Free Plan,7.05,39,180.71,1,16.17,26,3319,77,21,70,10,Mobile,76,16,0.0,0,0.0,100.0,80.15,100.0,0,50.92961672473867,66.86240644789868,24.8866670806682,0.0,22.414442700156982
4750,21,Other,Canada,1,29,14.99,Debit Card,4.67,127,33.52,5,6.01,34,916,29,15,173,10,Desktop,70,48,14.99,23,434.71,81.51,64.71,100.0,0,51.02578397212544,53.646717228605034,75.67223498726945,92.18712447843221,27.032339089481944
4751,23,Female,Japan,0,0,0.0,Free Plan,3.94,116,105.01,4,12.45,31,1245,66,3,178,3,Tablet,30,8,0.0,0,0.0,76.25,68.02,100.0,0,60.21184668989547,49.7264148582013,21.120288145066134,0.0,19.480062794348505
4752,46,Female,Japan,0,0,0.0,Free Plan,7.67,62,168.79,3,34.54,45,4952,20,16,201,6,Tablet,32,40,0.0,0,0.0,100.0,80.64,100.0,0,66.6857142857143,74.68599033816426,25.038812643606782,0.0,21.851177394034533
4753,20,Male,USA,0,0,0.0,Free Plan,6.77,177,162.69,7,39.99,49,4992,97,28,71,1,Web Player,55,32,0.0,0,0.0,100.0,86.5,100.0,0,71.56376306620209,84.44294260469076,26.858349375892693,0.0,15.100784929356353
4754,44,Male,Australia,1,38,14.99,Debit Card,1.15,61,159.81,6,90.47,47,4742,66,17,251,1,Mobile,86,4,14.99,10,569.62,94.97,66.33,60.52,0,81.84668989547039,21.862281294585873,68.41271812705706,96.0935622392161,34.744740973312396
4755,44,Female,UK,1,12,14.99,Credit Card,6.12,91,238.65,4,91.91,30,4454,32,27,137,3,Desktop,72,25,14.99,16,179.88,100.0,67.93,84.65,0,50.7581881533101,70.12340116642889,52.142457927094334,84.80829759695153,36.48414442700157
4756,51,Female,Japan,1,31,14.99,Google Pay,6.9,32,180.65,4,68.52,16,2010,64,7,59,0,Mobile,68,36,14.99,7,464.69,100.0,79.44,100.0,0,38.248083623693375,64.60664313784386,62.236850276346026,93.05522175860641,23.227629513343796
4757,41,Female,Canada,1,3,4.99,Google Pay,4.52,102,111.61,3,84.98,45,4526,16,8,221,15,Desktop,29,30,4.99,0,14.97,100.0,52.01,80.11,0,65.13031358885017,52.599934920277335,18.94367509159784,51.0773035126378,54.81255886970173
4758,19,Male,France,0,0,0.0,Free Plan,7.23,92,191.29,6,71.59,40,4085,48,9,234,8,Desktop,98,29,0.0,0,0.0,100.0,66.52,100.0,0,74.72613240418119,76.79357212585417,20.65453642178476,0.0,38.10235478806907
4759,54,Other,Germany,1,11,4.99,PayPal,5.4,38,166.17,6,13.91,23,1057,71,15,79,15,Web Player,97,19,4.99,13,54.89,80.02,53.35,100.0,0,44.30662020905923,52.768140972691555,42.95783394398559,52.23322223927401,39.049921507064354
4760,43,Female,UK,0,0,0.0,Free Plan,7.91,181,116.6,6,79.51,47,720,29,11,56,20,Web Player,39,27,0.0,0,0.0,100.0,46.15,99.79,1,44.402787456445985,91.86753773372382,14.329628019623671,0.0,61.557927786499214
4761,26,Female,France,1,12,9.99,Debit Card,5.5,91,214.2,7,55.52,12,2942,27,18,207,22,Tablet,95,15,9.99,12,119.88,100.0,50.34,99.74,0,46.45993031358885,63.933318314935796,41.71272433708005,68.59300483852753,56.72841444270015
4762,36,Other,Japan,1,30,14.99,UPI,5.44,43,77.44,6,89.87,41,4993,49,15,66,19,Mobile,4,32,14.99,6,449.7,100.0,44.54,82.27,1,51.91637630662021,49.39751195214138,49.226852139352914,92.62117311851932,63.40973312401884
4763,21,Male,USA,1,30,9.99,Credit Card,6.69,55,217.28,5,57.47,38,4309,85,6,38,4,Tablet,54,14,9.99,18,299.7,100.0,76.76,100.0,0,56.46829268292684,68.21256038647343,74.1352543004409,73.79985116677719,26.317111459968594
4764,54,Female,India,1,41,4.99,Credit Card,2.74,39,154.51,6,17.95,38,4064,58,0,128,23,Mobile,44,18,4.99,15,204.59,93.44,53.55,100.0,0,57.84111498257839,31.028509924657715,73.44904676147303,56.567917464159855,48.363579277864986
4765,31,Other,Japan,1,1,4.99,Google Pay,3.56,46,169.91,7,93.03,32,3055,51,6,287,21,Mobile,4,21,4.99,9,4.99,96.5,37.09,71.28,0,73.98466898954705,39.41878801531877,23.62603241631994,50.78832383097873,69.4938775510204
